image_name,xmin,ymin,xmax,ymax,class_id
2010_001907.jpg,1,1,497,331,1
2010_001908.jpg,21,58,43,114,1
2010_001921.jpg,306,112,384,236,1
2010_001921.jpg,1,91,40,215,1
2010_001923.jpg,137,1,201,125,1
2010_001940.jpg,122,106,225,375,1
2010_001940.jpg,211,15,499,375,1
2010_001941.jpg,61,145,232,477,1
2010_001951.jpg,403,166,433,237,1
2010_001954.jpg,1,72,19,191,1
2010_001954.jpg,16,77,31,186,1
2010_001954.jpg,24,86,48,189,1
2010_001954.jpg,41,84,59,188,1
2010_001954.jpg,55,92,74,188,1
2010_001954.jpg,69,80,100,188,1
2010_001954.jpg,97,96,111,148,1
2010_001954.jpg,113,100,129,187,1
2010_001954.jpg,119,96,139,186,1
2010_001954.jpg,135,101,147,163,1
2010_001960.jpg,1,59,500,375,1
2010_001960.jpg,249,30,473,251,1
2010_001966.jpg,145,239,162,273,1
2010_001966.jpg,165,241,179,273,1
2010_001966.jpg,344,258,358,283,1
2010_001978.jpg,40,1,432,375,1
2010_001986.jpg,249,159,274,195,1
2010_001993.jpg,304,104,354,150,1
2010_002002.jpg,21,110,212,331,1
2010_002002.jpg,357,106,500,328,1
2010_002006.jpg,179,54,257,167,1
2010_002006.jpg,1,11,175,284,1
2010_002006.jpg,179,29,324,266,1
2010_002017.jpg,185,54,348,367,1
2010_002018.jpg,69,31,163,169,1
2010_002018.jpg,121,55,246,170,1
2010_002018.jpg,120,43,178,169,1
2010_002018.jpg,350,86,369,111,1
2010_002018.jpg,370,86,407,127,1
2010_002022.jpg,238,51,500,332,1
2010_002039.jpg,236,90,271,184,1
2010_002039.jpg,273,118,307,182,1
2010_002039.jpg,302,111,339,238,1
2010_002039.jpg,330,103,366,216,1
2010_002039.jpg,359,93,436,198,1
2010_002039.jpg,450,124,500,265,1
2010_002044.jpg,63,10,93,121,1
2010_002044.jpg,192,95,215,179,1
2010_002044.jpg,221,80,291,164,1
2010_002044.jpg,351,69,439,133,1
2010_002044.jpg,363,34,405,87,1
2010_002044.jpg,483,56,497,100,1
2010_002055.jpg,248,262,276,306,1
2010_002058.jpg,35,221,168,500,1
2010_002067.jpg,337,113,399,200,1
2010_002070.jpg,26,97,204,333,1
2010_002070.jpg,260,92,405,333,1
2010_002094.jpg,157,41,319,287,1
2010_002096.jpg,14,105,205,375,1
2010_002096.jpg,106,118,242,375,1
2010_002096.jpg,235,132,358,375,1
2010_002096.jpg,387,135,488,375,1
2010_002096.jpg,463,84,500,375,1
2010_002100.jpg,14,9,435,500,1
2010_002107.jpg,450,92,500,310,1
2010_002121.jpg,13,106,459,375,1
2010_002127.jpg,361,38,459,319,1
2010_002127.jpg,65,46,170,304,1
2010_002128.jpg,160,79,239,367,1
2010_002128.jpg,104,54,225,264,1
2010_002139.jpg,150,49,196,190,1
2010_002139.jpg,186,51,238,189,1
2010_002154.jpg,267,91,461,375,1
2010_002161.jpg,149,127,454,375,1
2010_002166.jpg,69,136,222,374,1
2010_002166.jpg,207,78,325,239,1
2010_002179.jpg,129,107,272,375,1
2010_002183.jpg,8,136,97,253,1
2010_002183.jpg,450,207,473,261,1
2010_002183.jpg,478,204,500,264,1
2010_002185.jpg,278,121,352,273,1
2010_002191.jpg,179,128,198,174,1
2010_002211.jpg,172,144,358,500,1
2010_002219.jpg,371,175,462,307,1
2010_002221.jpg,75,73,230,398,1
2010_002221.jpg,384,224,446,398,1
2010_002221.jpg,443,283,500,398,1
2010_002221.jpg,216,187,269,252,1
2010_002223.jpg,286,207,310,295,1
2010_002226.jpg,177,134,313,355,1
2010_002226.jpg,241,151,363,351,1
2010_002245.jpg,51,203,244,375,1
2010_002247.jpg,180,88,500,375,1
2010_002251.jpg,97,91,244,352,1
2010_002263.jpg,1,213,82,375,1
2010_002269.jpg,1,134,117,375,1
2010_002269.jpg,122,113,203,224,1
2010_002269.jpg,259,143,407,309,1
2010_002269.jpg,102,142,278,365,1
2010_002274.jpg,15,33,230,309,1
2010_002276.jpg,128,126,415,218,1
2010_002278.jpg,1,10,73,234,1
2010_002278.jpg,49,1,391,334,1
2010_002301.jpg,191,156,363,375,1
2010_002303.jpg,55,66,342,500,1
2010_002312.jpg,1,102,359,335,1
2010_002340.jpg,226,63,375,500,1
2010_002346.jpg,268,107,395,275,1
2010_002346.jpg,318,118,384,306,1
2010_002353.jpg,144,170,228,334,1
2010_002356.jpg,294,177,340,277,1
2010_002363.jpg,353,26,437,206,1
2010_002373.jpg,227,103,375,500,1
2010_002373.jpg,128,96,278,365,1
2010_002396.jpg,112,33,353,332,1
2010_002400.jpg,155,67,389,296,1
2010_002405.jpg,1,1,500,374,1
2010_002408.jpg,1,1,72,271,1
2010_002408.jpg,173,1,278,256,1
2010_002408.jpg,150,1,181,60,1
2010_002408.jpg,267,1,357,228,1
2010_002408.jpg,294,1,375,277,1
2010_002424.jpg,378,1,412,54,1
2010_002431.jpg,32,124,212,466,1
2010_002431.jpg,198,134,298,434,1
2010_002435.jpg,255,1,299,64,1
2010_002435.jpg,113,1,243,323,1
2010_002440.jpg,3,41,169,375,1
2010_002440.jpg,137,29,275,316,1
2010_002440.jpg,190,23,493,372,1
2010_002445.jpg,5,234,97,375,1
2010_002446.jpg,1,81,250,375,1
2010_002446.jpg,215,62,500,375,1
2010_002457.jpg,57,114,202,349,1
2010_002461.jpg,140,35,245,141,1
2010_002461.jpg,198,111,477,225,1
2010_002461.jpg,42,127,294,333,1
2010_002462.jpg,200,137,248,242,1
2010_002462.jpg,149,141,256,332,1
2010_002462.jpg,29,148,197,375,1
2010_002462.jpg,318,142,351,187,1
2010_002462.jpg,343,146,406,245,1
2010_002462.jpg,389,108,500,348,1
2010_002484.jpg,468,129,500,174,1
2010_002484.jpg,163,194,260,368,1
2010_002484.jpg,300,117,419,368,1
2010_002484.jpg,400,107,500,368,1
2010_002484.jpg,232,98,350,368,1
2010_002484.jpg,129,150,270,368,1
2010_002492.jpg,96,43,250,316,1
2010_002492.jpg,182,33,362,337,1
2010_002492.jpg,392,223,408,272,1
2010_002492.jpg,370,222,393,269,1
2010_002492.jpg,407,225,420,251,1
2010_002497.jpg,294,75,380,184,1
2010_002498.jpg,207,142,232,206,1
2010_002498.jpg,161,147,213,206,1
2010_002498.jpg,108,138,174,203,1
2010_002501.jpg,91,232,136,327,1
2010_002504.jpg,233,79,490,333,1
2010_002509.jpg,234,105,499,332,1
2010_002509.jpg,1,118,360,333,1
2010_002510.jpg,245,1,460,375,1
2010_002516.jpg,370,88,437,278,1
2010_002520.jpg,52,81,285,363,1
2010_002526.jpg,17,94,329,500,1
2010_002526.jpg,1,169,134,304,1
2010_002526.jpg,222,95,329,316,1
2010_002539.jpg,76,94,243,421,1
2010_002539.jpg,154,233,350,471,1
2010_002546.jpg,348,225,375,303,1
2010_002552.jpg,166,133,233,264,1
2010_002561.jpg,347,18,500,375,1
2010_002570.jpg,16,1,500,387,1
2010_002579.jpg,41,270,59,319,1
2010_002579.jpg,474,278,495,334,1
2010_002597.jpg,38,62,242,479,1
2010_002597.jpg,2,169,29,223,1
2010_002603.jpg,255,138,311,190,1
2010_002603.jpg,87,58,263,500,1
2010_002618.jpg,324,43,500,375,1
2010_002623.jpg,93,1,418,375,1
2010_002625.jpg,166,1,500,400,1
2010_002628.jpg,230,91,414,317,1
2010_002629.jpg,198,94,291,243,1
2010_002632.jpg,21,1,416,330,1
2010_002642.jpg,74,65,500,375,1
2010_002652.jpg,272,171,388,361,1
2010_002652.jpg,140,174,335,361,1
2010_002675.jpg,99,100,421,375,1
2010_002679.jpg,146,1,333,500,1
2010_002682.jpg,1,176,14,208,1
2010_002696.jpg,34,1,351,500,1
2010_002702.jpg,141,167,253,374,1
2010_002704.jpg,1,67,433,375,1
2010_002708.jpg,103,150,153,272,1
2010_002708.jpg,169,141,227,268,1
2010_002714.jpg,87,51,457,270,1
2010_002714.jpg,124,53,177,174,1
2010_002720.jpg,323,85,406,250,1
2010_002720.jpg,80,75,150,185,1
2010_002722.jpg,31,178,67,259,1
2010_002722.jpg,73,171,103,253,1
2010_002725.jpg,261,50,500,329,1
2010_002725.jpg,60,80,260,314,1
2010_002737.jpg,267,25,434,382,1
2010_002742.jpg,237,146,331,375,1
2010_002742.jpg,151,186,281,375,1
2010_002747.jpg,169,46,286,262,1
2010_002763.jpg,257,27,323,324,1
2010_002763.jpg,178,82,248,331,1
2010_002763.jpg,43,136,230,316,1
2010_002767.jpg,4,81,333,500,1
2010_002770.jpg,11,74,474,375,1
2010_002779.jpg,287,383,322,450,1
2010_002783.jpg,105,101,292,235,1
2010_002783.jpg,283,105,500,298,1
2010_002792.jpg,140,59,500,333,1
2010_002807.jpg,204,11,309,239,1
2010_002816.jpg,67,157,98,227,1
2010_002817.jpg,1,11,332,473,1
2010_002820.jpg,143,69,251,395,1
2010_002820.jpg,3,220,26,277,1
2010_002820.jpg,28,249,58,277,1
2010_002821.jpg,14,39,186,473,1
2010_002822.jpg,118,132,241,321,1
2010_002844.jpg,212,65,268,167,1
2010_002851.jpg,1,251,13,295,1
2010_002851.jpg,13,250,25,286,1
2010_002853.jpg,43,170,291,500,1
2010_002853.jpg,283,151,354,313,1
2010_002853.jpg,62,84,176,203,1
2010_002860.jpg,1,83,500,373,1
2010_002864.jpg,78,91,176,298,1
2010_002864.jpg,202,113,307,304,1
2010_002865.jpg,164,116,308,319,1
2010_002871.jpg,1,1,216,333,1
2010_002871.jpg,225,103,439,333,1
2010_002871.jpg,339,83,500,333,1
2010_002871.jpg,261,4,377,99,1
2010_002871.jpg,418,1,500,266,1
2010_002871.jpg,337,98,379,188,1
2010_002871.jpg,358,17,445,90,1
2010_002877.jpg,108,158,196,309,1
2010_002877.jpg,191,159,237,286,1
2010_002877.jpg,237,156,283,291,1
2010_002877.jpg,283,155,347,297,1
2010_002877.jpg,306,162,393,321,1
2010_002879.jpg,37,28,334,419,1
2010_002880.jpg,161,168,311,351,1
2010_002880.jpg,52,66,279,405,1
2010_002881.jpg,26,6,329,338,1
2010_002902.jpg,390,95,460,270,1
2010_002903.jpg,182,138,246,183,1
2010_002914.jpg,131,75,306,375,1
2010_002915.jpg,1,37,397,337,1
2010_002927.jpg,63,30,289,375,1
2010_002929.jpg,423,38,500,326,1
2010_002929.jpg,395,65,450,145,1
2010_002929.jpg,295,51,381,146,1
2010_002929.jpg,261,65,320,134,1
2010_002931.jpg,1,80,308,500,1
2010_002946.jpg,395,213,435,333,1
2010_002946.jpg,461,242,499,333,1
2010_002946.jpg,458,220,496,328,1
2010_002962.jpg,1,166,54,204,1
2010_002962.jpg,60,128,155,208,1
2010_002962.jpg,413,113,500,255,1
2010_002962.jpg,58,162,219,375,1
2010_002962.jpg,190,149,442,375,1
2010_002962.jpg,63,178,468,375,1
2010_002962.jpg,311,145,500,375,1
2010_002978.jpg,416,215,445,299,1
2010_002978.jpg,392,217,408,304,1
2010_002980.jpg,282,22,487,244,1
2010_002982.jpg,43,63,442,479,1
2010_002985.jpg,172,165,199,251,1
2010_002985.jpg,140,163,166,255,1
2010_002987.jpg,66,84,252,361,1
2010_002990.jpg,49,1,500,375,1
2010_003003.jpg,1,276,319,500,1
2010_003003.jpg,71,1,319,319,1
2010_003010.jpg,159,1,247,199,1
2010_003014.jpg,250,170,418,387,1
2010_003014.jpg,279,212,500,387,1
2010_003014.jpg,259,9,427,301,1
2010_003014.jpg,119,123,258,387,1
2010_003014.jpg,1,133,148,340,1
2010_003016.jpg,63,42,133,180,1
2010_003016.jpg,358,209,411,335,1
2010_003017.jpg,170,138,390,375,1
2010_003034.jpg,1,72,132,375,1
2010_003034.jpg,100,19,199,151,1
2010_003034.jpg,171,1,282,169,1
2010_003034.jpg,385,76,500,375,1
2010_003034.jpg,228,14,460,375,1
2010_003034.jpg,89,114,308,375,1
2010_003035.jpg,30,5,168,165,1
2010_003040.jpg,40,128,87,249,1
2010_003043.jpg,301,55,475,215,1
2010_003054.jpg,155,194,273,375,1
2010_003054.jpg,259,210,500,375,1
2010_003056.jpg,1,1,350,263,1
2010_003062.jpg,180,42,283,307,1
2010_003072.jpg,191,165,229,196,1
2010_003078.jpg,80,34,469,375,1
2010_003084.jpg,420,122,473,204,1
2010_003084.jpg,355,113,450,268,1
2010_003084.jpg,148,24,339,267,1
2010_003091.jpg,245,125,296,203,1
2010_003091.jpg,136,105,250,266,1
2010_003091.jpg,2,107,151,334,1
2010_003091.jpg,325,89,500,339,1
2010_003093.jpg,189,138,337,375,1
2010_003094.jpg,81,128,346,481,1
2010_003107.jpg,109,104,174,218,1
2010_003108.jpg,59,12,257,270,1
2010_003112.jpg,197,131,449,375,1
2010_003112.jpg,20,139,216,375,1
2010_003112.jpg,36,7,367,260,1
2010_003117.jpg,350,187,369,234,1
2010_003122.jpg,48,63,148,205,1
2010_003122.jpg,117,51,500,333,1
2010_003143.jpg,195,169,254,290,1
2010_003156.jpg,425,193,447,234,1
2010_003160.jpg,117,148,146,231,1
2010_003185.jpg,276,23,500,339,1
2010_003212.jpg,432,249,500,375,1
2010_003212.jpg,344,272,413,375,1
2010_003212.jpg,273,299,335,375,1
2010_003212.jpg,154,282,226,375,1
2010_003212.jpg,48,268,159,375,1
2010_003219.jpg,219,59,337,444,1
2010_003220.jpg,119,128,285,375,1
2010_003239.jpg,1,16,186,214,1
2010_003241.jpg,201,13,500,375,1
2010_003241.jpg,1,48,272,375,1
2010_003241.jpg,48,96,91,165,1
2010_003248.jpg,237,127,468,359,1
2010_003248.jpg,1,140,233,363,1
2010_003248.jpg,1,127,82,222,1
2010_003248.jpg,77,132,127,178,1
2010_003248.jpg,2,89,20,121,1
2010_003250.jpg,34,1,436,375,1
2010_003250.jpg,295,36,443,293,1
2010_003250.jpg,405,1,500,375,1
2010_003257.jpg,180,27,438,301,1
2010_003257.jpg,36,31,194,168,1
2010_003263.jpg,73,183,239,432,1
2010_003264.jpg,328,214,393,314,1
2010_003280.jpg,40,50,259,188,1
2010_003283.jpg,174,184,222,231,1
2010_003287.jpg,70,106,331,375,1
2010_003290.jpg,18,143,43,209,1
2010_003293.jpg,225,138,272,189,1
2010_003297.jpg,76,153,206,231,1
2010_003303.jpg,95,70,219,185,1
2010_003303.jpg,269,75,340,265,1
2010_003304.jpg,258,1,500,375,1
2010_003304.jpg,151,70,378,372,1
2010_003304.jpg,11,124,206,375,1
2010_003304.jpg,44,181,92,268,1
2010_003304.jpg,34,152,179,334,1
2010_003305.jpg,2,30,500,333,1
2010_003325.jpg,214,41,477,317,1
2010_003326.jpg,9,21,427,500,1
2010_003332.jpg,2,115,129,375,1
2010_003332.jpg,74,114,151,176,1
2010_003332.jpg,156,117,249,295,1
2010_003332.jpg,460,119,500,231,1
2010_003332.jpg,120,159,343,375,1
2010_003355.jpg,269,113,500,352,1
2010_003355.jpg,3,84,181,374,1
2010_003355.jpg,86,54,186,164,1
2010_003361.jpg,220,121,261,264,1
2010_003361.jpg,249,136,289,185,1
2010_003370.jpg,247,133,417,375,1
2010_003370.jpg,157,82,291,371,1
2010_003374.jpg,104,49,197,148,1
2010_003374.jpg,259,62,349,172,1
2010_003374.jpg,282,76,413,204,1
2010_003374.jpg,372,76,500,247,1
2010_003374.jpg,1,1,159,375,1
2010_003375.jpg,10,72,134,390,1
2010_003381.jpg,160,125,272,219,1
2010_003381.jpg,427,146,487,212,1
2010_003381.jpg,350,7,445,151,1
2010_003381.jpg,195,44,243,96,1
2010_003381.jpg,71,34,136,174,1
2010_003401.jpg,1,112,279,333,1
2010_003409.jpg,234,169,287,338,1
2010_003409.jpg,147,185,223,295,1
2010_003415.jpg,143,211,263,279,1
2010_003415.jpg,166,213,224,270,1
2010_003437.jpg,173,171,214,250,1
2010_003446.jpg,187,111,274,232,1
2010_003461.jpg,21,26,494,375,1
2010_003469.jpg,133,10,289,257,1
2010_003470.jpg,428,122,466,212,1
2010_003508.jpg,351,219,371,270,1
2010_003508.jpg,306,234,347,270,1
2010_003526.jpg,2,156,284,375,1
2010_003537.jpg,292,52,401,321,1
2010_003538.jpg,29,41,224,500,1
2010_003538.jpg,160,49,334,500,1
2010_003540.jpg,348,162,408,220,1
2010_003540.jpg,280,163,345,220,1
2010_003540.jpg,226,166,273,219,1
2010_003540.jpg,175,160,227,222,1
2010_003540.jpg,118,162,175,220,1
2010_003549.jpg,34,171,93,214,1
2010_003556.jpg,191,1,342,287,1
2010_003560.jpg,26,147,470,317,1
2010_003563.jpg,84,111,297,474,1
2010_003567.jpg,1,240,63,375,1
2010_003573.jpg,50,101,133,229,1
2010_003585.jpg,138,134,241,292,1
2010_003585.jpg,245,93,348,290,1
2010_003597.jpg,123,139,201,231,1
2010_003597.jpg,292,151,373,315,1
2010_003597.jpg,251,124,376,256,1
2010_003597.jpg,196,137,257,234,1
2010_003599.jpg,132,162,230,274,1
2010_003599.jpg,174,182,244,276,1
2010_003599.jpg,218,147,322,271,1
2010_003603.jpg,42,160,224,500,1
2010_003608.jpg,1,75,285,375,1
2010_003612.jpg,49,91,75,156,1
2010_003612.jpg,70,95,100,152,1
2010_003612.jpg,94,106,107,148,1
2010_003612.jpg,1,89,30,190,1
2010_003613.jpg,67,45,455,226,1
2010_003618.jpg,60,1,257,500,1
2010_003625.jpg,66,166,272,371,1
2010_003628.jpg,459,25,500,295,1
2010_003628.jpg,362,79,419,260,1
2010_003628.jpg,261,77,329,252,1
2010_003628.jpg,76,79,125,247,1
2010_003630.jpg,327,139,341,171,1
2010_003630.jpg,239,116,316,350,1
2010_003630.jpg,186,153,248,340,1
2010_003632.jpg,78,38,235,375,1
2010_003632.jpg,189,31,363,375,1
2010_003632.jpg,186,34,456,375,1
2010_003632.jpg,16,213,79,290,1
2010_003643.jpg,62,1,421,375,1
2010_003645.jpg,224,140,258,214,1
2010_003649.jpg,247,131,407,375,1
2010_003649.jpg,141,139,268,375,1
2010_003649.jpg,204,149,271,315,1
2010_003649.jpg,1,191,29,292,1
2010_003649.jpg,6,176,17,204,1
2010_003649.jpg,83,179,95,206,1
2010_003649.jpg,98,184,106,208,1
2010_003649.jpg,15,180,31,238,1
2010_003649.jpg,412,308,427,341,1
2010_003664.jpg,186,108,225,144,1
2010_003670.jpg,88,124,133,230,1
2010_003670.jpg,107,96,184,296,1
2010_003671.jpg,91,179,210,407,1
2010_003671.jpg,14,232,51,318,1
2010_003671.jpg,88,222,116,322,1
2010_003671.jpg,190,223,225,333,1
2010_003671.jpg,237,233,279,309,1
2010_003671.jpg,210,221,240,329,1
2010_003671.jpg,40,238,56,301,1
2010_003673.jpg,1,65,219,500,1
2010_003674.jpg,332,60,484,374,1
2010_003677.jpg,38,94,271,500,1
2010_003689.jpg,5,296,23,335,1
2010_003695.jpg,166,42,369,279,1
2010_003703.jpg,26,163,102,327,1
2010_003703.jpg,47,203,157,352,1
2010_003719.jpg,150,14,312,338,1
2010_003719.jpg,1,32,162,350,1
2010_003719.jpg,357,31,500,298,1
2010_003724.jpg,1,94,419,500,1
2010_003729.jpg,72,73,124,218,1
2010_003731.jpg,3,115,186,375,1
2010_003731.jpg,72,151,228,375,1
2010_003731.jpg,236,158,457,375,1
2010_003731.jpg,256,185,500,375,1
2010_003744.jpg,283,265,401,375,1
2010_003752.jpg,1,1,500,333,1
2010_003755.jpg,11,73,375,500,1
2010_003755.jpg,124,191,367,500,1
2010_003804.jpg,218,17,281,201,1
2010_003811.jpg,416,45,448,140,1
2010_003811.jpg,382,56,421,90,1
2010_003825.jpg,182,203,202,235,1
2010_003844.jpg,248,54,391,181,1
2010_003854.jpg,341,6,374,94,1
2010_003856.jpg,12,130,55,213,1
2010_003856.jpg,68,125,101,218,1
2010_003859.jpg,282,55,339,238,1
2010_003859.jpg,114,137,207,237,1
2010_003861.jpg,38,159,375,226,1
2010_003871.jpg,410,70,500,375,1
2010_003871.jpg,140,111,425,375,1
2010_003877.jpg,314,176,335,237,1
2010_003877.jpg,326,173,344,236,1
2010_003877.jpg,121,190,148,289,1
2010_003877.jpg,145,180,165,217,1
2010_003878.jpg,81,192,140,270,1
2010_003878.jpg,152,214,210,267,1
2010_003878.jpg,255,180,319,260,1
2010_003884.jpg,1,12,277,500,1
2010_003892.jpg,226,97,245,130,1
2010_003892.jpg,347,100,377,135,1
2010_003892.jpg,389,30,483,91,1
2010_003894.jpg,39,28,197,403,1
2010_003894.jpg,252,3,469,403,1
2010_003906.jpg,197,89,293,239,1
2010_003906.jpg,86,95,171,265,1
2010_003906.jpg,98,77,147,132,1
2010_003914.jpg,43,173,206,500,1
2010_003936.jpg,397,151,444,280,1
2010_003944.jpg,414,117,469,248,1
2010_003944.jpg,448,113,500,344,1
2010_003949.jpg,334,95,492,500,1
2010_003949.jpg,1,59,118,500,1
2010_003949.jpg,101,101,253,495,1
2010_003955.jpg,19,175,231,500,1
2010_003957.jpg,70,52,353,374,1
2010_003961.jpg,1,1,311,375,1
2010_003983.jpg,122,163,198,375,1
2010_003983.jpg,237,123,329,375,1
2010_003983.jpg,340,209,420,297,1
2010_003983.jpg,423,209,469,259,1
2010_003983.jpg,399,203,430,252,1
2010_003983.jpg,403,221,453,281,1
2010_003995.jpg,60,1,407,333,1
2010_003996.jpg,49,31,167,143,1
2010_003996.jpg,52,43,167,333,1
2010_004025.jpg,85,150,422,279,1
2010_004028.jpg,228,110,282,210,1
2010_004031.jpg,234,64,483,375,1
2010_004031.jpg,3,64,422,375,1
2010_004033.jpg,175,89,268,313,1
2010_004033.jpg,95,95,182,328,1
2010_004050.jpg,134,135,254,292,1
2010_004050.jpg,139,232,333,428,1
2010_004050.jpg,12,238,314,500,1
2010_004067.jpg,331,49,495,364,1
2010_004067.jpg,15,81,222,346,1
2010_004069.jpg,184,39,312,278,1
2010_004073.jpg,1,1,410,328,1
2010_004094.jpg,78,82,325,377,1
2010_004094.jpg,28,20,500,377,1
2010_004094.jpg,1,1,93,377,1
2010_004102.jpg,145,159,369,404,1
2010_004102.jpg,91,213,164,262,1
2010_004109.jpg,327,176,500,246,1
2010_004111.jpg,126,173,216,307,1
2010_004111.jpg,249,70,375,263,1
2010_004124.jpg,1,157,160,500,1
2010_004125.jpg,21,35,147,351,1
2010_004130.jpg,78,49,431,375,1
2010_004141.jpg,237,53,390,171,1
2010_004160.jpg,211,118,249,207,1
2010_004160.jpg,287,90,318,153,1
2010_004161.jpg,16,40,471,500,1
2010_004165.jpg,115,70,341,333,1
2010_004168.jpg,158,154,217,296,1
2010_004168.jpg,224,162,264,269,1
2010_004168.jpg,273,167,303,260,1
2010_004180.jpg,245,297,280,328,1
2010_004186.jpg,450,141,500,271,1
2010_004191.jpg,105,108,220,412,1
2010_004192.jpg,115,106,328,375,1
2010_004192.jpg,336,1,500,375,1
2010_004198.jpg,212,4,500,375,1
2010_004198.jpg,189,48,326,276,1
2010_004207.jpg,27,91,459,486,1
2010_004222.jpg,67,176,197,500,1
2010_004222.jpg,121,275,249,500,1
2010_004223.jpg,1,68,488,375,1
2010_004225.jpg,193,87,305,278,1
2010_004225.jpg,402,55,482,204,1
2010_004249.jpg,26,122,173,307,1
2010_004249.jpg,165,1,436,333,1
2010_004249.jpg,98,57,114,131,1
2010_004249.jpg,71,58,98,131,1
2010_004249.jpg,63,35,85,90,1
2010_004254.jpg,1,116,227,375,1
2010_004264.jpg,217,121,367,332,1
2010_004280.jpg,69,80,237,374,1
2010_004280.jpg,270,117,467,374,1
2010_004280.jpg,426,123,500,374,1
2010_004282.jpg,21,231,80,387,1
2010_004282.jpg,6,18,284,484,1
2010_004282.jpg,194,201,413,482,1
2010_004289.jpg,199,163,244,221,1
2010_004289.jpg,37,231,213,387,1
2010_004297.jpg,5,53,486,469,1
2010_004314.jpg,35,164,55,215,1
2010_004318.jpg,97,52,336,334,1
2010_004325.jpg,140,73,204,282,1
2010_004325.jpg,226,91,272,281,1
2010_004325.jpg,262,102,319,268,1
2010_004332.jpg,275,56,419,275,1
2010_004332.jpg,278,103,402,327,1
2010_004337.jpg,341,155,390,250,1
2010_004341.jpg,208,45,408,375,1
2010_004341.jpg,20,88,221,375,1
2010_004360.jpg,1,1,332,265,1
2010_004361.jpg,231,118,360,265,1
2010_004374.jpg,126,51,218,304,1
2010_004387.jpg,1,44,259,400,1
2010_004400.jpg,1,1,466,333,1
2010_004432.jpg,110,111,323,334,1
2010_004439.jpg,105,188,137,278,1
2010_004439.jpg,175,233,213,302,1
2010_004439.jpg,196,180,225,263,1
2010_004439.jpg,212,183,238,266,1
2010_004439.jpg,240,190,266,259,1
2010_004439.jpg,265,184,292,256,1
2010_004439.jpg,295,181,322,255,1
2010_004439.jpg,328,175,357,251,1
2010_004439.jpg,359,172,379,242,1
2010_004441.jpg,195,7,442,375,1
2010_004447.jpg,17,187,178,441,1
2010_004447.jpg,208,125,375,311,1
2010_004447.jpg,283,130,373,248,1
2010_004456.jpg,278,131,307,164,1
2010_004469.jpg,68,172,84,229,1
2010_004469.jpg,86,170,110,230,1
2010_004469.jpg,1,115,150,375,1
2010_004469.jpg,148,84,300,375,1
2010_004469.jpg,251,61,445,375,1
2010_004472.jpg,157,50,500,336,1
2010_004475.jpg,178,51,257,299,1
2010_004475.jpg,6,204,160,333,1
2010_004479.jpg,81,15,488,374,1
2010_004481.jpg,1,48,375,500,1
2010_004481.jpg,1,1,144,248,1
2010_004491.jpg,1,93,441,375,1
2010_004491.jpg,68,1,500,302,1
2010_004499.jpg,1,1,225,375,1
2010_004506.jpg,1,28,500,375,1
2010_004506.jpg,215,76,358,276,1
2010_004523.jpg,1,83,335,378,1
2010_004542.jpg,19,73,62,150,1
2010_004542.jpg,22,61,262,375,1
2010_004554.jpg,447,159,500,363,1
2010_004561.jpg,37,308,73,353,1
2010_004561.jpg,1,307,26,345,1
2010_004567.jpg,129,181,216,275,1
2010_004567.jpg,300,190,378,268,1
2010_004577.jpg,95,19,147,83,1
2010_004577.jpg,1,23,46,112,1
2010_004577.jpg,55,12,98,91,1
2010_004581.jpg,384,1,484,220,1
2010_004594.jpg,1,210,152,500,1
2010_004594.jpg,128,262,280,500,1
2010_004594.jpg,260,265,313,400,1
2010_004594.jpg,105,250,173,362,1
2010_004596.jpg,336,81,489,333,1
2010_004596.jpg,241,57,392,333,1
2010_004596.jpg,187,59,283,310,1
2010_004596.jpg,103,55,219,317,1
2010_004597.jpg,353,78,497,370,1
2010_004597.jpg,286,68,396,186,1
2010_004597.jpg,239,73,324,144,1
2010_004597.jpg,88,112,288,375,1
2010_004597.jpg,67,101,141,283,1
2010_004597.jpg,39,75,140,182,1
2010_004601.jpg,84,202,103,231,1
2010_004618.jpg,158,57,311,286,1
2010_004618.jpg,1,54,46,205,1
2010_004625.jpg,253,114,327,166,1
2010_004637.jpg,173,177,218,229,1
2010_004661.jpg,5,175,44,214,1
2010_004665.jpg,1,307,222,428,1
2010_004665.jpg,197,46,329,467,1
2010_004666.jpg,80,170,299,375,1
2010_004672.jpg,107,44,213,262,1
2010_004686.jpg,201,276,251,436,1
2010_004692.jpg,88,100,346,244,1
2010_004697.jpg,226,135,464,338,1
2010_004697.jpg,21,1,81,267,1
2010_004698.jpg,382,37,452,131,1
2010_004698.jpg,258,109,500,375,1
2010_004698.jpg,1,140,356,375,1
2010_004698.jpg,1,39,233,286,1
2010_004703.jpg,184,143,250,325,1
2010_004703.jpg,257,143,328,324,1
2010_004703.jpg,310,194,367,307,1
2010_004708.jpg,280,96,456,375,1
2010_004708.jpg,70,11,219,375,1
2010_004708.jpg,1,161,17,362,1
2010_004710.jpg,14,11,254,375,1
2010_004722.jpg,59,14,268,333,1
2010_004728.jpg,136,65,297,375,1
2010_004728.jpg,145,87,316,375,1
2010_004741.jpg,310,152,418,363,1
2010_004741.jpg,303,124,363,250,1
2010_004741.jpg,181,112,263,251,1
2010_004741.jpg,85,142,199,316,1
